konteks	masalah sistem knalpot	masalah transmisi	masalah suspensi	gangguan listrik	masalah sistem bahan bakar	masalah kemudi	masalah ban	masalah mesin	kegagalan rem	masalah sistem pendingin	kerusakan aksesoris interior eksterior
cleanertune up carbon cleanner sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang transmisi kendara roda kondisi sistem transmisi kendara alami rusa ganggu akibat optimal sistem transmisi kendara fungsi transfer tenaga mesin roda kendara kendara gerak sistem transmisi kendara kendara gerak gerak performa buruk gejala indikasi telat respons injak pedal gas suara dengung berisik sistem transmisi bocor cair transmisi bau bakar cair transmisi warna cair transmisi ubah gelap sulit operasi gigi getar guncang kendara gerak overheat mesin kendara gerak henti tengah jalan lampu indikator transmisi nyala awat ganti cair transmisi overheat mesin kendara bocor sistem transmisi rusa komponen sistem transmisi torque converter kopling bearing salah operasi kendara injak pedal gas cepat ganti gigi umur kendara tua transmisi pasang kopling joint bearing pasang cleaner sistem bahan bakar kendara roda kondisi sistem bahan bakar kendara fungsi faktor rusa komponen sistem bahan bakar proses bakar gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat mesin mobil sulit nyala mesin mobil brebet respon pedal gas telat suara gelitik ketu mesin mobil sistem listrik alternator aki kabel kabel kendur putus rangkai api fuel pump karbon endap ruang bakar setting bahan bakar udara akurat filter bahan bakar bahan bakar cleaner pasang kruk as mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting layan tune up teknologi carbon cleanner tingkat performa mesin kendara roda	1	1	0	0	1	0	0	1	0	0	0
cleanertune up injection cleanner sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang transmisi kendara roda kondisi sistem transmisi kendara alami rusa ganggu akibat optimal sistem transmisi kendara fungsi transfer tenaga mesin roda kendara kendara gerak sistem transmisi kendara kendara gerak gerak performa buruk gejala indikasi telat respons injak pedal gas suara dengung berisik sistem transmisi bocor cair transmisi bau bakar cair transmisi warna cair transmisi ubah gelap sulit operasi gigi getar guncang kendara gerak overheat mesin kendara gerak henti tengah jalan lampu indikator transmisi nyala awat ganti cair transmisi overheat mesin kendara bocor sistem transmisi rusa komponen sistem transmisi torque converter kopling bearing salah operasi kendara injak pedal gas cepat ganti gigi umur kendara tua transmisi pasang kopling joint bearing pasang cleaner sistem bahan bakar kendara roda kondisi sistem bahan bakar kendara fungsi faktor rusa komponen sistem bahan bakar proses bakar gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat mesin mobil sulit nyala mesin mobil brebet respon pedal gas telat suara gelitik ketu mesin mobil sistem listrik alternator aki kabel kabel kendur putus rangkai api fuel pump karbon endap ruang bakar setting bahan bakar udara akurat filter bahan bakar bahan bakar cleaner pasang kruk as mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting layan tune up teknologi injection cleanner tingkat performa mesin kendara roda	1	1	0	0	1	0	0	1	0	0	0
cleaner mesinengine flush cair bersih bersih mesin kendara roda	0	0	0	0	0	0	0	0	0	0	0
eksteriorlem lookteet rusa aksesoris interior eksterior mobil upa rusa fisik gores lecet pecah eksterior mobil bemper kap mobil grill spakbor pilar pilar cross member interior mobil upa rusa bahan karet plastik kering pengaruh cuaca pudar warna pintu kaca bodi velg wiper packing rangka eksterior jasa lem rekat kendara roda	0	0	0	0	0	0	0	0	0	0	1
engine mountingengine mounting  fr  lh mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting engine mounting kendara roda kiri	0	0	0	0	0	0	0	1	0	0	0
engine mountingengine mounting  fr  r l mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting engine mounting sistem suspensi kendara roda kanan kiri	0	0	0	0	0	0	0	1	0	0	0
fanbeltfanbelt innova sistem dingin kendara roda sistem dingin mesin fungsi optimal sistem dingin mesin kendara roda fungsi jaga suhu operasi mesin ideal mesin operasi optimal gejala indikasi mesin panas ac mati mesin panas cepat tinggi mesin panas henti lampu merah macet kipas dingin fungsi bocor sistem dingin cair dingin mesin indikator suhu mesin suhu tinggi suara mesin keras mesin mati bocor sistem dingin kipas dingin rusak fungsi radiator rusak buntu termostat rusak cair dingin mesin habis kontaminasi thermoswitch rusak pompa air rusak salur dingin sumbat kotor radiator fanbelt filter ac pasang sabuk kipas kendara roda merek innova	0	0	0	0	0	0	0	0	0	1	0
fanbeltfanbelt innova reborn sistem dingin kendara roda sistem dingin mesin fungsi optimal sistem dingin mesin kendara roda fungsi jaga suhu operasi mesin ideal mesin operasi optimal gejala indikasi mesin panas ac mati mesin panas cepat tinggi mesin panas henti lampu merah macet kipas dingin fungsi bocor sistem dingin cair dingin mesin indikator suhu mesin suhu tinggi suara mesin keras mesin mati bocor sistem dingin kipas dingin rusak fungsi radiator rusak buntu termostat rusak cair dingin mesin habis kontaminasi thermoswitch rusak pompa air rusak salur dingin sumbat kotor radiator fanbelt filter ac pasang sabuk kipas kendara roda merek innova reborn	0	0	0	0	0	0	0	0	0	1	0
filter bahan bakarfilter bensin innova sistem bahan bakar kendara roda kondisi sistem bahan bakar kendara fungsi faktor rusa komponen sistem bahan bakar proses bakar gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat mesin mobil sulit nyala mesin mobil brebet respon pedal gas telat suara gelitik ketu mesin mobil sistem listrik alternator aki kabel kabel kendur putus rangkai api fuel pump karbon endap ruang bakar setting bahan bakar udara akurat filter bahan bakar bahan bakar cleaner pasang kruk as filter bensin kendara roda merek innova	0	0	0	0	1	0	0	0	0	0	0
filter bahan bakarfilter bensin innova reborn sistem bahan bakar kendara roda kondisi sistem bahan bakar kendara fungsi faktor rusa komponen sistem bahan bakar proses bakar gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat mesin mobil sulit nyala mesin mobil brebet respon pedal gas telat suara gelitik ketu mesin mobil sistem listrik alternator aki kabel kabel kendur putus rangkai api fuel pump karbon endap ruang bakar setting bahan bakar udara akurat filter bahan bakar bahan bakar cleaner pasang kruk as filter bensin kendara roda merek innova reborn	0	0	0	0	1	0	0	0	0	0	0
filter bahan bakarfilter solar ford everest sistem bahan bakar kendara roda kondisi sistem bahan bakar kendara fungsi faktor rusa komponen sistem bahan bakar proses bakar gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat mesin mobil sulit nyala mesin mobil brebet respon pedal gas telat suara gelitik ketu mesin mobil sistem listrik alternator aki kabel kabel kendur putus rangkai api fuel pump karbon endap ruang bakar setting bahan bakar udara akurat filter bahan bakar bahan bakar cleaner pasang kruk as filter solar kendara roda merek ford everest	0	0	0	0	1	0	0	0	0	0	0
filter olifilter oli  reffill  sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting filter oli kendara roda	1	0	0	0	0	0	0	1	0	0	0
filter olifilter oli 87702 sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting filter oli merek 87702 kendara roda	1	0	0	0	0	0	0	1	0	0	0
filter olifilter oli ford tb001 sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting filter oli merek ford tb001 kendara roda	1	0	0	0	0	0	0	1	0	0	0
filter olifilter oli nissan 65f0a sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting filter oli merek nissan kode 65f0a kendara roda	1	0	0	0	0	0	0	1	0	0	0
